media,country,week,articles
en_MLT_tmalta,MDA,2014-12-01,0.5
en_CAN_starca,IRN,2014-01-20,4.3333333333
es_BOL_patria,PHL,2014-04-28,0.3333333333
es_MEX_univer,TWN,2015-05-25,0.5
en_PAK_newint,PRK,2015-03-02,0.5
es_MEX_univer,IRQ,2014-11-24,2.5
en_IND_hindti,LKA,2014-05-26,0.5
es_ESP_catalu,PSE,2014-07-21,23.3333333333
en_IND_tindia,VAT,2015-06-01,0.5
fr_BEL_lesoir,GBR,2014-06-09,2
en_GBR_dailyt,MMR,2014-11-10,3
en_CHN_chinad,RUS,2014-10-20,7
en_NZL_nzhera,MAR,2014-09-22,0.5
fr_DZA_xpress,CAF,2014-03-31,3
es_BOL_larazo,USA,2014-11-17,8
en_GBR_dailyt,MLT,2014-09-01,1
en_NZL_nzhera,VEN,2015-05-25,4
en_AUS_austra,SYR,2014-09-15,4
en_NZL_nzhera,SRB,2015-06-08,1
en_SGP_twoday,TWN,2014-06-30,0.5
es_VEN_univer,GRC,2014-08-04,0.5
en_IND_tindia,FRA,2014-01-06,3.5
es_BOL_larazo,PRK,2014-01-27,0.5
es_ESP_elpais,GBR,2014-05-26,3
en_CHN_chinad,CHL,2015-03-23,1
en_CHN_chinad,IND,2014-11-10,2
en_NZL_nzhera,CYP,2014-04-07,1
en_CHN_chinad,PHL,2014-01-20,4
en_GBR_guardi,MEX,2015-04-06,6.5
en_SGP_twoday,SYR,2015-04-20,25.6666666667
en_NZL_nzhera,DZA,2014-03-31,2.5
en_JPN_jatime,VAT,2015-02-16,0.8333333333
es_BOL_patria,CHL,2014-06-02,2
fr_DZA_xpress,QAT,2015-06-15,0.5
en_USA_wapost,SAU,2014-08-04,1
en_PAK_newint,TUR,2015-04-13,2.3333333333
en_CHN_mopost,VAT,2015-06-22,0.5
en_JPN_jatime,SLE,2015-04-13,1
en_CHN_chinad,THA,2014-03-10,4
en_USA_wapost,ARE,2014-04-21,1
en_SGP_twoday,QAT,2014-11-24,3
en_NZL_nzhera,EGY,2015-04-06,11
en_IND_tindia,KOR,2014-01-20,0.5
en_USA_nytime,VAT,2014-03-17,1
fr_BEL_lesoir,EGY,2014-05-26,1
en_NZL_nzhera,MEX,2015-05-04,23
es_ESP_catalu,THA,2015-06-22,1
fr_BEL_lesoir,NIC,2014-07-07,0.5
es_BOL_larazo,TUR,2014-05-12,9.5
en_SGP_twoday,ETH,2015-06-15,1
fr_FRA_lmonde,LBY,2014-07-28,22
fr_CAN_jmontr,IRN,2014-06-09,1.1666666667
en_SGP_twoday,ISR,2014-12-22,6.5
en_MYS_starmy,SOM,2014-09-15,0.5
fr_DZA_elwata,TUN,2015-02-16,1
en_CAN_starca,DZA,2014-02-10,4
en_AUS_austra,IND,2014-04-07,4
en_NZL_nzhera,BDI,2015-05-04,13
en_MYS_starmy,LBN,2014-07-07,6.1666666667
en_CHN_chinad,JPN,2014-10-06,1.8333333333
es_ARG_nacion,VEN,2014-05-12,9
en_AUS_hersun,POL,2015-05-25,1
en_ZWE_chroni,GBR,2015-05-11,1
es_ESP_elpais,JPN,2014-09-01,1
es_BOL_larazo,COL,2014-08-11,4
es_VEN_univer,YEM,2015-06-15,5
en_GBR_dailyt,LBR,2014-09-29,1.5
en_MYS_starmy,ISR,2014-04-21,7.1666666667
es_MEX_jormex,FRA,2015-01-12,5.5
fr_BEL_derheu,PRK,2014-12-01,1
en_NZL_nzhera,LBN,2014-05-05,2.5
en_NZL_nzhera,PAK,2015-03-09,11.5
en_USA_wapost,LVA,2014-09-22,1
en_PAK_newint,THA,2014-03-10,1.5
fr_FRA_lmonde,PSE,2015-06-01,1
en_GBR_dailyt,AUS,2015-01-05,3
en_CHN_chinad,RUS,2014-09-29,1.5
fr_BEL_lesoir,TWN,2015-06-22,1
en_GBR_dailyt,SYR,2015-01-05,6.3333333333
en_MYS_starmy,ARE,2015-02-02,1.5
en_PAK_newint,PHL,2014-03-03,3
es_MEX_jormex,SYR,2014-10-06,3
en_MYS_starmy,COG,2014-12-15,1.5
en_NZL_nzhera,VUT,2015-04-06,3
en_SGP_twoday,CHN,2015-06-01,49.5
en_PAK_newint,CAN,2014-06-09,1
es_ESP_elpais,TUR,2014-08-04,8
en_USA_nytime,NOR,2014-04-14,3
en_GBR_dailyt,MAR,2015-03-30,0.5
en_JPN_jatime,UKR,2015-03-09,3
en_AUS_austra,VAT,2014-08-18,4
en_CHN_mopost,CAN,2014-12-15,3.25
en_MLT_tmalta,FRA,2014-09-22,5
es_MEX_univer,BRA,2014-03-24,5.5
en_GBR_guardi,SYR,2014-09-22,38
en_ZWE_chroni,VAT,2014-03-03,2
en_SGP_twoday,MAR,2014-08-11,0.5
en_CAN_starca,CAF,2014-04-07,3
es_ARG_nacion,IND,2015-06-01,1
fr_FRA_lmonde,JOR,2015-04-20,1.5
en_SGP_twoday,LAO,2014-09-22,1
es_ESP_elpais,RUS,2015-03-23,1
en_SGP_twoday,ARE,2015-04-20,1.5
en_USA_wapost,RUS,2014-02-03,22.3333333333
es_ARG_nacion,NGA,2014-07-07,2
en_USA_nytime,CHN,2015-05-18,20
en_NZL_nzhera,GEO,2014-09-08,0.5
en_CHN_chinad,THA,2014-04-21,2
es_MEX_univer,IND,2014-05-12,4.3333333333
en_AUS_austra,HKG,2014-11-24,5
fr_BEL_lesoir,SYR,2014-03-10,4.5
es_MEX_univer,CUB,2014-11-10,0.5
es_ESP_elpais,TUR,2015-03-23,3.5
en_SGP_twoday,LBN,2015-01-26,3
es_ARG_nacion,COL,2014-05-05,1
fr_FRA_lmonde,SEN,2014-11-24,1
es_BOL_larazo,ISR,2014-04-21,1
en_NZL_nzhera,SLE,2015-06-22,0.5
en_NZL_nzhera,CRI,2015-02-09,1
en_NZL_nzhera,DEU,2015-04-13,10.6666666667
en_NZL_nzhera,DZA,2014-09-22,4.8333333333
en_CHN_mopost,GBR,2015-05-25,2
es_MEX_jormex,NOR,2015-06-01,1
es_CHL_mercur,USA,2015-01-12,29.8333333333
en_NZL_nzhera,VAT,2014-12-08,9.3333333333
en_PAK_newint,ARE,2014-10-20,2
en_JPN_jatime,CHL,2015-03-23,2
es_ESP_catalu,CHE,2014-04-14,1.5
fr_FRA_lmonde,SYR,2014-09-29,18.1666666667
es_ESP_catalu,ISR,2015-04-13,1
fr_FRA_lepari,TUR,2014-02-03,1.8333333333
es_MEX_univer,CUB,2015-03-30,7.5
es_VEN_univer,PHL,2014-07-28,0.3333333333
es_CHL_tercer,EGY,2014-09-01,1
en_IND_hindti,GBR,2014-06-23,8
en_NZL_nzhera,NOR,2015-03-30,0.5
en_IND_hindti,CHN,2015-05-11,3.5
es_BOL_patria,PSE,2014-05-26,0.5
fr_BEL_lesoir,ESP,2014-02-10,2
fr_BEL_derheu,ISR,2015-06-01,0.3333333333
es_MEX_univer,SYR,2015-04-06,11.5
fr_BEL_lesoir,RUS,2014-12-22,6
en_IND_hindti,ITA,2015-03-23,2
en_USA_nytime,SAU,2014-05-12,2.5
fr_BEL_derheu,IND,2014-05-12,1
es_VEN_univer,AFG,2014-09-22,7
es_MEX_univer,KEN,2015-03-02,1
es_BOL_larazo,RUS,2014-03-03,6.8333333333
en_MYS_starmy,SRB,2014-09-29,0.5
fr_CAN_jmontr,PSE,2014-10-27,1
en_NZL_nzhera,MMR,2014-09-29,5.5
es_ARG_nacion,IRQ,2014-06-16,5.3333333333
fr_BEL_lesoir,LBY,2014-08-25,2.5
es_MEX_univer,COL,2014-06-16,3.5
en_AUS_austra,IND,2015-05-18,1
fr_DZA_elwata,USA,2014-01-13,3
es_MEX_univer,YEM,2015-05-25,2
es_ESP_elpais,NGA,2014-05-12,4
en_PAK_newint,LBR,2014-11-10,1.5
en_CHN_mopost,IRL,2014-06-02,1
en_NGA_thiday,DEU,2014-07-21,1
en_NZL_nzhera,MAR,2015-02-23,2
en_ZWE_chroni,EGY,2014-08-04,1
fr_FRA_lepari,SLB,2015-03-16,0.5
en_ZWE_chroni,IRQ,2014-01-27,1
en_GBR_dailyt,AUS,2014-08-11,8.5
en_USA_nytime,BRA,2015-02-16,3
es_CHL_mercur,LBY,2014-11-10,1.5
en_GBR_guardi,CXR,2014-06-02,5
en_NZL_nzhera,CUB,2015-02-23,7
es_CHL_tercer,ESP,2015-01-12,2.5
es_CHL_tercer,VNM,2015-04-27,1
en_USA_nytime,SYR,2015-03-02,9
es_ESP_catalu,TCD,2015-06-15,1
fr_FRA_lmonde,ISR,2015-05-25,1.5
en_USA_nytime,CHN,2014-03-03,13.3333333333
en_USA_wapost,TUR,2015-04-13,0.5
en_JPN_jatime,ITA,2014-07-28,1
en_USA_wapost,HKG,2014-10-06,21.5
en_USA_nytime,MYS,2014-10-20,1
en_USA_nytime,SDN,2014-08-25,0.5
es_CHL_tercer,FRA,2015-03-09,6.5
en_IND_tindia,USA,2015-01-26,24.3333333333
en_USA_nytime,NGA,2014-05-05,13
en_MYS_starmy,BHR,2014-11-17,3
en_GBR_guardi,NZL,2015-05-18,3.5
es_BOL_larazo,RUS,2014-10-13,0.5
en_MYS_starmy,PER,2014-11-10,2
en_GBR_guardi,CUB,2014-12-08,2.5
en_USA_nytime,PHL,2014-03-31,2.1666666667
es_CHL_tercer,GTM,2014-04-07,1
en_SGP_twoday,PAK,2014-09-22,8.3333333333
en_JPN_jatime,MEX,2014-12-08,2
es_ESP_catalu,IRQ,2014-09-29,4.3333333333
en_MLT_tmalta,YEM,2015-01-19,1
es_MEX_univer,IRN,2015-04-13,9.5
fr_DZA_xpress,CHE,2014-03-24,0.5
en_SGP_twoday,XK,2015-04-20,2.3333333333
en_CHN_chinad,BGD,2014-11-03,2
en_GBR_guardi,IDN,2014-04-14,2
en_SGP_twoday,TUN,2015-02-02,8
en_JPN_jatime,ISR,2015-03-09,4.5
en_CHN_mopost,CHE,2014-02-10,7
en_NZL_nzhera,GTM,2014-06-30,2.5
en_CHN_mopost,CRI,2014-10-27,1
es_BOL_larazo,URY,2015-06-08,1
en_CAN_starca,PER,2014-12-08,2
es_MEX_univer,IRL,2014-04-07,1
en_USA_nytime,AFG,2015-06-15,7
es_VEN_univer,URY,2015-04-20,2
es_CHL_tercer,ITA,2014-05-26,3
es_ESP_catalu,TUR,2015-05-18,4
en_MYS_starmy,CAN,2015-03-30,3.5
en_USA_nytime,RUS,2014-04-14,31
en_SGP_twoday,BEL,2015-02-23,0.3333333333
en_NZL_nzhera,VEN,2014-06-30,2.5
fr_BEL_derheu,FIN,2014-04-14,1
en_SGP_twoday,TZA,2014-09-29,1
es_CHL_mercur,AFG,2015-04-13,2
en_GBR_guardi,ARE,2014-01-13,1
es_BOL_larazo,SOM,2015-04-13,1
en_GBR_dailyt,ITA,2014-01-06,3
en_NZL_nzhera,FIN,2015-04-13,3
fr_DZA_elwata,FRA,2014-08-04,1
en_GBR_dailyt,ISR,2015-01-12,4.8333333333
en_IND_tindia,BGD,2015-03-09,0.5
en_JPN_jatime,FRA,2015-03-09,3.5
es_ESP_elpais,JPN,2014-11-24,1
en_PAK_newint,AUS,2014-03-31,0.5
en_SGP_twoday,AFG,2015-04-27,14.5
en_CAN_starca,ISR,2014-07-14,12.8333333333
en_NGA_thiday,PAK,2014-04-28,1
es_VEN_univer,VAT,2014-03-31,4.5
es_BOL_larazo,NIC,2014-04-21,1
fr_FRA_lepari,RUS,2014-03-17,21.9166666667
en_NGA_thiday,CHN,2014-09-22,2
es_ESP_elpais,BEL,2014-09-15,3
fr_BEL_derheu,VAT,2014-05-26,0.5
es_ARG_nacion,MYS,2015-05-18,1
es_BOL_larazo,JPN,2014-07-14,0.5
fr_FRA_lepari,LBY,2014-07-28,5.5
en_GBR_guardi,SWE,2014-04-21,1
es_MEX_univer,JPN,2015-01-05,1
fr_BEL_derheu,MLI,2015-01-26,0.5
en_USA_nytime,FRA,2014-06-09,1
es_VEN_univer,YEM,2014-08-11,1
en_SGP_twoday,IND,2015-03-02,12.5
en_MYS_starmy,NRU,2014-09-29,0.5
es_ESP_catalu,CHN,2015-04-13,2.3333333333
en_PAK_newint,YEM,2015-02-02,1
en_MLT_tmalta,NLD,2015-01-26,1
fr_DZA_elwata,ITA,2014-07-14,1
en_GBR_dailyt,TWN,2015-03-16,1
es_MEX_univer,PSE,2015-02-02,1.5
en_CHN_chinad,ISR,2014-06-09,3.8333333333
es_BOL_patria,ESP,2014-06-02,3
es_CHL_tercer,FRA,2014-07-14,1.8333333333
en_USA_wapost,MLI,2014-10-20,3
en_NGA_thiday,ESP,2015-01-26,1
en_NGA_thiday,USA,2014-04-14,6
en_SGP_twoday,GBR,2014-11-24,32.3333333333
en_CHN_chinad,CAN,2015-01-26,3
es_VEN_univer,AUS,2014-04-21,0.5
en_CHN_mopost,HKG,2015-01-26,4
es_MEX_univer,SLV,2014-12-01,0.5
en_CAN_starca,DEU,2015-03-23,1.3333333333
en_USA_wapost,IND,2014-12-08,13
en_MYS_starmy,MLT,2015-02-16,0.3333333333
fr_FRA_lmonde,CHN,2014-09-29,54
es_MEX_univer,SYR,2015-03-23,7
fr_FRA_lmonde,URY,2014-06-23,1
es_CHL_mercur,ESP,2014-05-12,1.5
en_CHN_chinad,GRC,2015-01-26,12.5
en_SGP_twoday,MYS,2014-11-10,5
en_USA_nytime,NIC,2014-12-29,1
en_CHN_mopost,FRA,2014-09-01,5.6666666667
es_MEX_jormex,GRC,2015-04-20,1
fr_FRA_lmonde,ISR,2015-06-15,1.5
es_CHL_mercur,AFG,2014-06-09,4.5
en_USA_wapost,RUS,2014-04-28,26.3333333333
es_CHL_mercur,PER,2014-10-27,1
en_IND_hindti,POL,2015-05-11,1
en_USA_wapost,YEM,2015-03-23,23.8333333333
es_ESP_catalu,IRN,2014-10-20,2.5
en_ZWE_chroni,IND,2014-03-03,1
en_PAK_newint,CHE,2014-08-04,0.3333333333
fr_BEL_derheu,NLD,2014-08-25,1
en_CAN_starca,PHL,2014-03-24,1.5
en_CHN_mopost,ITA,2014-08-18,0.5
en_NZL_nzhera,VEN,2014-04-07,3
en_PAK_newint,CHN,2014-11-24,3
es_CHL_tercer,MYS,2015-05-18,1.5
en_GBR_guardi,RUS,2015-03-16,17
en_GBR_dailyt,IDN,2014-08-11,3
es_CHL_tercer,RUS,2015-05-25,5.8333333333
fr_DZA_xpress,QAT,2014-11-17,1
en_GBR_guardi,PAK,2014-12-15,51
en_CHN_chinad,PSE,2014-09-15,0.5
en_AUS_austra,PSE,2014-04-21,3.5
en_CHN_chinad,EGY,2014-10-13,1.5
en_MLT_tmalta,GRC,2015-02-09,8
en_MYS_starmy,POL,2014-10-27,1
es_VEN_univer,GBR,2014-06-30,8.5
es_ESP_elpais,UKR,2014-06-09,10.3333333333
en_USA_wapost,KEN,2014-12-01,2
en_USA_nytime,GBR,2014-09-01,14.5
fr_DZA_xpress,PSE,2015-05-04,1
en_PAK_newint,SYR,2014-07-21,1
es_BOL_patria,RUS,2015-03-30,1.5
en_IND_hindti,PAK,2014-07-07,1
en_AUS_hersun,NRU,2015-02-23,3
en_AUS_austra,CHE,2014-11-24,1
en_NZL_nzhera,PAK,2015-02-23,6
es_MEX_jormex,ESP,2015-06-15,3
en_SGP_twoday,NGA,2015-01-12,10.3333333333
en_NZL_nzhera,IRQ,2014-09-08,11.6666666667
en_JPN_jatime,SYR,2014-04-28,3.5
en_IND_tindia,GBR,2014-09-29,5
en_NZL_nzhera,EGY,2015-04-13,9.3333333333
en_NZL_nzhera,MAC,2014-06-09,3
en_NZL_nzhera,SAU,2015-03-02,9.5
fr_DZA_xpress,RUS,2014-08-18,0.3333333333
en_IND_tindia,COL,2015-04-06,1
en_NZL_nzhera,AUT,2015-02-02,2
fr_DZA_elwata,ISR,2014-04-21,3
es_VEN_univer,SLV,2014-09-01,1
en_NZL_nzhera,YEM,2014-12-08,7.3333333333
fr_DZA_elwata,RUS,2014-06-02,0.5
en_MYS_starmy,CAN,2014-10-20,72.0833333333
en_SGP_twoday,GRC,2015-06-15,7.5
en_MYS_starmy,SGP,2014-06-30,0.5
es_VEN_univer,SYR,2015-04-06,9.3333333333
es_ESP_elpais,SYR,2014-11-10,2.5
en_CHN_mopost,SAU,2014-02-17,1
es_ESP_catalu,AUS,2015-01-19,0.5
es_BOL_larazo,BRA,2014-04-21,4
en_AUS_austra,IDN,2014-02-17,1
en_NZL_nzhera,SAU,2015-04-27,10.6666666667
es_BOL_patria,MEX,2015-01-12,2
es_BOL_patria,SYR,2014-12-01,1
en_USA_wapost,ITA,2014-05-19,1
en_GBR_guardi,BHR,2014-12-01,1
en_NZL_nzhera,SOM,2014-01-27,3
en_PAK_newint,VEN,2014-01-13,1
es_MEX_univer,CUB,2014-07-07,3
en_USA_nytime,ESP,2014-10-13,10
fr_BEL_derheu,USA,2014-12-29,5.5
es_ESP_catalu,CAN,2015-03-09,1
es_VEN_univer,IDN,2015-04-27,6.5
fr_BEL_derheu,PSE,2014-08-18,12.5
en_IND_hindti,BGD,2015-06-08,1
fr_DZA_xpress,CIV,2014-03-24,1
es_CHL_mercur,IRN,2015-04-27,1.3333333333
en_GBR_guardi,RWA,2015-04-13,1
fr_BEL_lesoir,NGA,2014-07-07,1
en_CAN_starca,PER,2014-09-01,1
en_NZL_nzhera,JAM,2015-02-09,2
fr_FRA_lmonde,VNM,2014-06-09,1
en_CAN_starca,LBY,2014-04-28,1
en_SGP_twoday,PRY,2015-06-08,1
es_ARG_nacion,PSE,2014-06-02,2
en_CHN_chinad,LBR,2014-10-27,1
es_BOL_larazo,RUS,2015-03-09,1.5
en_ZWE_chroni,ZAF,2014-12-08,1
fr_FRA_lmonde,CAN,2015-03-30,4
en_SGP_twoday,KEN,2015-05-04,4.25
es_ESP_catalu,SRB,2014-12-01,1
es_CHL_tercer,PER,2014-09-22,1
es_CHL_mercur,COL,2014-09-22,7
es_CHL_mercur,EST,2014-08-11,0.5
en_NZL_nzhera,GHA,2015-05-11,2
en_NGA_thiday,LBR,2014-09-08,1
es_ESP_catalu,FRA,2014-12-08,6
en_NGA_thiday,CHE,2014-05-12,1
en_USA_wapost,PRK,2015-03-02,4
fr_FRA_lmonde,UKR,2015-06-22,1
en_NZL_nzhera,HUN,2015-02-23,4.5
en_MLT_tmalta,UKR,2014-09-15,4.5
es_CHL_mercur,PSE,2014-06-16,3
en_NZL_nzhera,CIV,2014-02-10,1.5
en_MYS_starmy,IRL,2015-03-02,0.8333333333
es_MEX_univer,ESP,2015-06-08,3.5
fr_CAN_jmontr,BRA,2014-10-13,3
en_NZL_nzhera,NOR,2015-03-09,2
en_USA_nytime,ESP,2014-10-06,23
en_CHN_chinad,TZA,2014-07-21,1
en_NZL_nzhera,IDN,2014-10-06,3
fr_BEL_derheu,IRQ,2015-01-12,0.5
en_IND_tindia,SAU,2014-08-04,3
fr_DZA_xpress,UKR,2014-08-18,1.8333333333
en_GBR_dailyt,MNG,2014-07-14,1
es_MEX_univer,CHL,2014-09-01,0.5
es_BOL_patria,CHL,2015-04-27,4
es_ESP_catalu,MEX,2015-04-20,2.5
fr_CAN_jmontr,RUS,2015-06-15,1
en_MLT_tmalta,HUN,2015-02-16,0.5
es_CHL_mercur,GEO,2014-04-21,0.3333333333
fr_FRA_lmonde,ISR,2015-01-05,7.8333333333
en_CAN_starca,GBR,2015-02-16,1.5
en_AUS_hersun,CZE,2015-02-16,0.5
en_JPN_jatime,AUS,2015-03-09,1
en_MYS_starmy,LBN,2014-08-11,3.5
es_VEN_univer,COG,2014-11-10,1
en_SGP_twoday,AUS,2014-10-20,5.5
en_GBR_dailyt,MEX,2014-11-03,7
en_GBR_guardi,LTU,2015-06-01,4
fr_DZA_xpress,SEN,2015-03-23,1
en_PAK_newint,BGD,2014-06-16,1
en_NGA_thiday,CAN,2015-03-16,2
fr_BEL_lesoir,DEU,2014-09-08,1.8333333333
fr_DZA_xpress,USA,2014-09-08,10.3333333333
en_CAN_starca,VAT,2014-08-04,1
en_ZWE_chroni,IRN,2015-02-09,1
es_VEN_univer,URY,2015-04-27,1.5
en_GBR_dailyt,IRQ,2014-08-25,7.3333333333
es_ESP_catalu,USA,2015-04-13,8.3333333333
en_NZL_nzhera,BRA,2014-09-22,11
en_AUS_austra,IDN,2014-06-02,1
en_IND_tindia,NGA,2014-11-24,4
en_GBR_guardi,MWI,2014-05-19,4
en_SGP_twoday,BEN,2015-04-27,1
en_CAN_starca,ITA,2014-06-16,1
es_CHL_tercer,BGR,2014-06-30,1.5
en_IND_tindia,EGY,2015-01-12,2
en_NGA_thiday,IRN,2014-05-12,1
en_NZL_nzhera,JPN,2014-04-07,6
en_NZL_nzhera,ISL,2014-10-13,2
en_NZL_nzhera,BGD,2014-11-24,1
en_NGA_thiday,RUS,2014-12-22,1
en_CHN_mopost,GRC,2015-03-23,2
es_ESP_elpais,GBR,2014-09-22,7.6666666667
es_MEX_univer,CHL,2015-03-16,3
en_JPN_jatime,MDV,2014-12-01,1
en_USA_nytime,CAF,2014-02-03,2
en_JPN_jatime,ISR,2014-04-28,1.5
es_ESP_catalu,GRC,2015-06-01,10
fr_DZA_xpress,PSE,2015-05-11,1.5
en_GBR_guardi,ISR,2014-02-24,6.3333333333
en_MYS_starmy,LBN,2014-04-28,1
es_ESP_elpais,YEM,2015-04-20,5.5
en_GBR_guardi,NRU,2015-05-25,1
en_AUS_austra,PAK,2014-02-03,2.5
es_BOL_patria,MEX,2014-12-15,1
en_AUS_austra,ISR,2014-06-09,3
fr_DZA_elwata,SOM,2014-01-06,0.5
en_USA_nytime,ITA,2014-10-13,0.5
en_USA_nytime,SSD,2014-11-03,0.5
es_ESP_elpais,MHL,2014-08-18,1
es_CHL_mercur,TWN,2014-09-15,1
en_AUS_austra,USA,2014-12-01,17.5
es_ESP_catalu,ARG,2014-05-05,1
es_CHL_mercur,GBR,2014-10-27,6
fr_BEL_lesoir,LBY,2014-08-18,0.5
en_JPN_jatime,COG,2014-11-24,1
en_MYS_starmy,IDN,2015-03-30,3.5
es_VEN_univer,SOM,2015-05-04,0.5
en_JPN_jatime,CHE,2014-05-19,2
en_NGA_thiday,BRA,2014-06-16,1.5
en_NZL_nzhera,HKG,2014-05-19,1
en_PAK_newint,FRA,2014-11-03,1.5
fr_FRA_lmonde,ARE,2015-02-09,1
en_NZL_nzhera,AUS,2015-02-02,28
en_MYS_starmy,TWN,2015-05-25,2
fr_BEL_lesoir,FRA,2014-10-13,2.5
es_BOL_patria,TUR,2014-11-03,1
en_SGP_twoday,GEO,2015-01-26,1
en_PAK_newint,THA,2014-02-17,5
en_MLT_tmalta,PSE,2014-06-09,1.1666666667
fr_DZA_xpress,TUN,2014-11-03,4
es_MEX_jormex,VAT,2014-03-24,1.5
en_GBR_dailyt,ARG,2015-02-16,2
fr_BEL_lesoir,MYS,2015-04-06,1
en_NZL_nzhera,IND,2014-03-10,15
es_CHL_mercur,PER,2014-04-21,0.5
en_MLT_tmalta,GBR,2014-09-01,11
es_MEX_univer,JAM,2015-03-30,2
es_CHL_tercer,COL,2015-03-30,1
es_CHL_mercur,IRN,2014-06-02,4
en_IND_tindia,NGA,2014-04-28,1
en_SGP_twoday,LBN,2014-07-21,0.8333333333
en_IND_tindia,CUB,2015-03-09,0.8333333333
en_USA_wapost,NGA,2015-03-09,0.8333333333
en_NGA_thiday,BHR,2015-05-04,1
en_SGP_twoday,MLI,2014-11-17,3
fr_BEL_lesoir,KOR,2015-01-26,0.2
en_NZL_nzhera,GIN,2014-06-09,1.5
es_ESP_catalu,IRN,2015-05-04,1
en_IND_hindti,MYS,2015-02-02,1
es_VEN_univer,CHN,2014-03-31,4
en_CAN_starca,CHN,2014-03-03,1
es_ESP_catalu,FRA,2014-07-21,4.5
en_USA_nytime,RUS,2014-01-27,10.5
fr_DZA_xpress,YEM,2014-02-10,2
en_USA_wapost,PRK,2014-06-09,1
en_PAK_newint,VAT,2015-04-06,1
es_VEN_univer,EGY,2014-11-24,5.5
en_MYS_starmy,TUR,2014-11-10,8.5
en_GBR_dailyt,SYR,2015-05-18,7
es_ARG_nacion,IND,2015-01-12,0.3333333333
fr_FRA_lmonde,JOR,2014-12-22,3.5
en_GBR_guardi,ESP,2015-02-02,2.5
es_CHL_tercer,BOL,2014-06-02,1.75
en_CAN_starca,EGY,2014-06-23,7
fr_FRA_lepari,LBN,2015-02-23,0.5
en_MYS_starmy,GRC,2014-06-16,1
en_CHN_chinad,ISR,2014-08-04,7.8333333333
en_CHN_mopost,GBR,2014-12-01,11
en_CHN_mopost,RWA,2014-02-03,1.5
en_NZL_nzhera,LKA,2014-06-02,2
en_MLT_tmalta,ALB,2014-10-13,0.5
es_BOL_patria,RUS,2014-05-05,0.8333333333
es_MEX_univer,CHN,2014-09-22,3
en_USA_wapost,TUN,2014-10-27,0.5
es_MEX_univer,KEN,2014-05-12,1
en_PAK_newint,JPN,2014-09-22,2.5
fr_FRA_lmonde,KEN,2014-04-07,0.5
es_VEN_univer,AUS,2014-12-22,2
en_NZL_nzhera,BOL,2014-02-24,2.5
en_IND_hindti,CZE,2015-06-01,0.5
en_AUS_austra,USA,2014-07-07,10
en_GBR_guardi,UKR,2014-11-24,1.8333333333
en_NZL_nzhera,AFG,2014-05-12,6
es_CHL_mercur,COL,2014-04-28,9
es_BOL_larazo,NPL,2015-04-27,20.5
es_MEX_univer,VEN,2014-10-13,4.5
es_CHL_tercer,DEU,2015-01-26,1.3333333333
fr_BEL_lesoir,RUS,2015-02-02,4
fr_FRA_lmonde,YEM,2014-11-10,4
en_JPN_jatime,IRN,2014-12-29,2
en_MYS_starmy,PHL,2014-12-01,15
es_MEX_jormex,ISR,2015-03-02,5
en_GBR_dailyt,VAT,2014-09-08,5
en_GBR_guardi,COL,2015-04-06,0.5
es_CHL_mercur,PRK,2014-12-08,2
en_CAN_starca,AUS,2015-04-27,0.5
en_MLT_tmalta,LSO,2014-08-25,0.5
en_CHN_mopost,SAU,2014-04-14,1.5
en_MLT_tmalta,MKD,2015-05-04,1
en_SGP_twoday,GIN,2015-05-18,1
es_MEX_univer,MYS,2014-12-29,0.5
es_MEX_univer,TWN,2014-09-15,1
en_SGP_twoday,ESP,2014-07-21,1.5
en_SGP_twoday,NZL,2015-03-02,0.5
fr_FRA_lmonde,YEM,2014-09-22,6.5
en_USA_wapost,GRC,2014-12-29,3
es_VEN_univer,DEU,2014-09-29,11
en_MYS_starmy,AUS,2015-04-06,2.5
en_CHN_chinad,BOL,2015-06-15,1
en_USA_nytime,GBR,2015-04-13,6.5
en_GBR_guardi,PNG,2014-06-16,0.5
es_CHL_tercer,GEO,2014-04-21,1.3333333333
en_SGP_twoday,LBY,2014-06-30,1.5
en_GBR_dailyt,NLD,2014-12-08,1
en_IND_tindia,USA,2015-04-27,28.5833333333
es_CHL_tercer,CHN,2015-04-13,2.5
en_ZWE_chroni,SWZ,2014-05-05,1
en_NZL_nzhera,LKA,2014-04-28,1
en_NZL_nzhera,ITA,2014-10-27,9.5
es_ESP_elpais,ITA,2015-06-08,2
en_CHN_chinad,ITA,2014-12-01,0.5
en_USA_nytime,SDN,2014-02-10,0.5
es_CHL_mercur,ISR,2014-09-29,3.1666666667
en_CAN_starca,CHN,2015-03-23,2
en_IND_hindti,VAT,2014-12-15,3
en_AUS_austra,FRA,2015-04-20,1
en_MYS_starmy,VEN,2014-12-15,4
es_MEX_univer,PAK,2015-05-11,3
en_CHN_chinad,PAK,2014-11-17,1.5
en_GBR_dailyt,AZE,2015-06-08,1
en_GBR_dailyt,UKR,2014-07-21,15.3333333333
en_USA_nytime,VEN,2014-09-15,2
en_NZL_nzhera,CUB,2015-05-04,10
en_CHN_mopost,IRN,2014-04-21,0.5
en_NZL_nzhera,ISR,2014-11-24,17.5
es_CHL_mercur,VEN,2014-04-28,12
en_PAK_newint,LBY,2014-05-19,1
